"","Bellwether","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp"
"1",0.676487993579142,1.52351017195538,0.738661193218395,1.21399579033765,0.711015881550543,0.747314113202389,0.724883758224569,9.53194971876903
"2",0.62843154397622,0.57065426260359,0.553665007391899,2.1155789426743,0.546691557768098,0.429982167658062,0.497543423054889,17.2656403537504
"3",0.908185901298132,0.836558925246076,0.777570574902122,0.690638481449525,1.45119793869938,1.05033526223937,0.515593296761103,7.80546075085327
"4",0.853888470895823,0.699453372356273,0.740671546250823,0.800725679501876,0.689868469268065,0.628061573743706,0.657341661534943,11.7224754837
"5",0.818778713570914,0.826914042270431,0.84563565043771,0.846758335694765,0.753725521811094,0.955234167409092,0.756325097505165,3.35517860888699
"6",1.56108492068548,0.798707627118645,0.850897189933416,0.928203865566909,0.95007560483871,1.08614195914091,0.997759973052308,0
"7",0.443621331805345,0.518976634320735,0.503596119536129,0.618758562947175,0.92808133162846,0.449452645546525,0.390929565273147,16.1020797962649
"8",1.01725913714443,1.04732796009422,1.08511428685402,1.07514278091775,1.00768747530376,0.998652610646543,0.922898400949966,3.48299455825864
"9",0.977178269540467,0.705786701638234,0.791386910979057,1.07987879576571,0.894161170751875,0.631442896588025,0.808185161452939,2.58057606416917
"10",0.87598222313108,0.86832390100549,0.84135664318608,0.87799630604243,0.89112503318248,0.739845616317333,0.889069593396726,3.30253752793623
"11",0.690550157534095,0.709426243844821,0.723769428901323,0.47409222577693,0.177848140771383,0.658390051256197,0.635656556437792,9.92149414371636
"12",1.08456375838926,2.21947534679302,0.689390384369267,0.688626582008778,0.702792032704184,0.419565894693114,0.687484046626393,0
"13",0.536516485221176,1.4167807068088,1.08351005719427,0.615841186354008,0.704200645289284,1.29308229158678,0.524952810912842,12.5008341056534
"14",0.420462372704088,0.591775021599582,0.455115154039508,0.425563030703405,0.505158586577755,1.37940406110936,0.378487920719733,20.4257547751079
"15",0.629275348793803,0.689217930659705,0.563668166803108,0.592659195583578,0.691378292137718,1.78614679985067,0.627062846939085,9.16549855153724
"16",0.58897876764634,0.601217640446312,0.500496974212434,0.500318790158947,0.603929121034331,2.8459838285789,0.484204048321824,14.9777430380753
"17",1.38912529550828,0.467834394904459,0.467834394904459,1.38912529550828,1.02191304347826,0.709661835748791,0.922448979591836,0
"18",1.17957860615883,1.58735005452562,1.12488408037094,1.0412017167382,0.429887773183698,1.54194915254237,1.06144871171609,0
"19",1.10290827740492,0,0.53762268266085,0.718135469774217,0.547169811320755,0,1.01076371091748,0
"20",0.510823078002901,0.460540800231877,0.395537243488261,0.928431952864015,0.467587805492568,0.71017434296123,0.406046359389413,31.6980255516842
"21",0.908724589895907,0.861581537746086,0.775669876491522,0.767953367875647,0.840816905403488,1.31692038857955,0.757917613636363,20.2479508196721
