"","community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3","cutoff"
"468","ALLJURECZKO","ALLJURECZKO-pdftranslator","ALLJURECZKO-pdftranslator_wholeProject.csv","5","0","18","10","0.5","0.5","0","0.314973092750871","0.151515151515152","0.333333333333333","0.462910049886276","0","0","2.4592859187561","0","0","0","0",2.19999999999999,1.42911782850092,1.52585753136724,60
"469","ALLJURECZKO","ALLJURECZKO-poi-1.5","ALLJURECZKO-poi-1.5_wholeProject.csv","49","14","82","92","0.480392156862745","0.494036640845936","0.145833333333333","0.599769069784225","0.265822784810127","0.347517730496454","0.224115851742597","2","0.000170213595224763","1.08015644164129","0.0143045647997676","0.00843881856540084","0.0201703110341344","0.0130465932420982",1.30732860520094,0.802959798320453,0.870339778026021,60
"470","ALLJURECZKO","ALLJURECZKO-poi-2.0","ALLJURECZKO-poi-2.0_wholeProject.csv","20","56","221","17","0.353982300884956","0.644455784792593","0.202166064981949","0.598405083126724","0.24203821656051","0.540540540540541","0.254708282597248","0","0","0.531449413448141","0","0","0","0",2.23328591749644,1.28632244612266,1.42032804513689,60
"471","ALLJURECZKO","ALLJURECZKO-poi-2.5","ALLJURECZKO-poi-2.5_wholeProject.csv","74","26","111","174","0.425287356321839","0.43614931237721","0.18978102189781","0.59530113337398","0.25974025974026","0.298387096774194","0.118581738231018","1","3.91787347546508e-05","0.93245436717474","0.00884060773897157","0.0025974025974026","0.0150838128805405","0.00625929187325937",1.14879032258065,0.697947723179589,0.758825731031237,60
"472","ALLJURECZKO","ALLJURECZKO-poi-3.0","ALLJURECZKO-poi-3.0_wholeProject.csv","102","11","150","179","0.517766497461929","0.522433927473878","0.0683229813664596","0.53929187254015","0.255656108597285","0.362989323843416","0.325056952746732","0","0","1.35203698894778","0","0","0","0",1.41983434636097,0.913240444548435,0.977583419817699,60
"473","ALLJURECZKO","ALLJURECZKO-redaktor","ALLJURECZKO-redaktor_wholeProject.csv","5","56","93","22","0.113636363636364","0.285626535626536","0.375838926174497","0.591582321187584","0.346590909090909","0.185185185185185","-0.144379824635466","22","0.0292720985155196","0.0729833912160913","0.179588394062078","0.125","0.234176788124157","0.171090907167855",0.534304796599878,0.394778233291124,0.408968692502926,60
"474","ALLJURECZKO","ALLJURECZKO-serapion","ALLJURECZKO-serapion_wholeProject.csv","5","5","31","4","0.526315789473684","0.675381263616558","0.138888888888889","0.555259400285578","0.222222222222222","0.555555555555556","0.400891862868637","0","0","1.63129700095693","0","0","0","0",2.5,1.42911559443319,1.58156043499076,60
"475","ALLJURECZKO","ALLJURECZKO-skarbonka","ALLJURECZKO-skarbonka_wholeProject.csv","5","6","30","4","0.5","0.666666666666667","0.166666666666667","0.598309934127354","0.244444444444444","0.555555555555556","0.361961382996513","0","0","1.05110439172558","0","0","0","0",2.27272727272728,1.31842816764013,1.45269453362725,60
"476","ALLJURECZKO","ALLJURECZKO-sklebagd","ALLJURECZKO-sklebagd_wholeProject.csv","5","1","7","7","0.555555555555556","0.564516129032258","0.125","0.584149135596751","0.3","0.416666666666667","0.311804782231162","0","0","0.932553008654613","0","0","0","0",1.38888888888889,0.942525757004649,0.995328092072547,60
"477","ALLJURECZKO","ALLJURECZKO-synapse-1.0","ALLJURECZKO-synapse-1.0_wholeProject.csv","11","41","100","5","0.323529411764706","0.698191050460171","0.290780141843972","0.598104561549677","0.331210191082803","0.6875","0.255009973607169","7","0.00327205363709171","0.603279718631326","0.0589867379893874","0.0445859872611465","0.0733874887176283","0.0572018674266121",2.07572115384615,1.47958481892709,1.54465786319349,60
