"","community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi2","roi3","cutoff","roi"
"500","Amasaki15","Amasaki15-NB","MDP-KC1.csv",125,218,1553,200,0.374251497005988,0.534705963365928,0.12309429700734,0.499559270020567,0.163645038167939,0.384615384615385,0.255870169441209,0,0,7.44896665492154,0,0,0,0,1.15986998234657,1.34518408347606,50,2.35030275846603
"501","Amasaki15","Amasaki15-NB","MDP-KC3.csv",14,43,121,22,0.301075268817204,0.509320505111245,0.26219512195122,0.497167138810198,0.285,0.388888888888889,0.107825871470546,0,0,4.57225457198819,0,0,0,0,0.994388205775179,1.03312268367067,50,1.364522417154
"502","Amasaki15","Amasaki15-NB","MDP-MC1.csv",41,954,8255,27,0.077140169332079,0.720953787853775,0.103594309914214,0.499873223009179,0.107254500377277,0.602941176470588,0.137652425531746,2,4.88322137761786e-07,1.68460192759336,0.00124033458571988,0.000215586935431713,0.00226508223600805,0.000698800499256967,1.98620867815913,2.60397760771473,50,5.62159326041975
"503","Amasaki15","Amasaki15-NB","MDP-MC2.csv",15,18,65,29,0.38961038961039,0.475030450669915,0.216867469879518,0.499135446685879,0.259842519685039,0.340909090909091,0.134589729675432,1,0.000246583009976779,4.77413011371534,0.0195950290075412,0.0078740157480315,0.0313160422670509,0.0157029618217959,0.8983372535547,0.946616928293121,50,1.31198347107438
"504","Amasaki15","Amasaki15-NB","MDP-MW1.csv",13,76,161,14,0.224137931034483,0.563543349488422,0.320675105485232,0.499122550453349,0.337121212121212,0.481481481481481,0.103073089092319,1,3.37906706728e-05,4.90542182595152,0.00635430792274899,0.00378787878787879,0.00892073705761919,0.00581297433959586,1.1515338063608,1.17376985681389,50,1.42821473158552
"505","Amasaki15","Amasaki15-NB","MDP-PC1.csv",31,197,501,30,0.214532871972318,0.59506887105117,0.282234957020057,0.499047100462837,0.300395256916996,0.508196721311475,0.134002500306072,2,2.36745226624368e-05,2.53136176337397,0.00580976373185088,0.00263504611330698,0.00898448135039477,0.00486564719872257,1.2713780214926,1.31254606698431,50,1.69176013805004
"506","Amasaki15","Amasaki15-NB","MDP-PC2.csv",5,566,1003,11,0.0170357751277683,0.419788222491943,0.360739324410453,0.499684542586751,0.360252365930599,0.3125,-0.0100446694232678,108,0.00941476181472599,2.16016598486419,0.103154574132492,0.0681388012618297,0.138170347003155,0.0970296955304199,0.726797505502568,0.736543910591913,50,0.867447460595447
"507","Amasaki15","Amasaki15-NB","MDP-PC3.csv",70,269,716,70,0.292275574112735,0.59247000413736,0.273096446700508,0.499774484536082,0.301333333333333,0.5,0.16323463329766,1,3.66552119129439e-06,3.83329751127049,0.00250630011454754,0.000888888888888889,0.00412371134020619,0.0019145550896473,1.24827142825737,1.2884256925119,50,1.65929203539823
"508","Amasaki15","Amasaki15-NB","MDP-PC4.csv",92,297,924,86,0.324514991181658,0.614210777300906,0.243243243243243,0.49936990363232,0.278055754110079,0.51685393258427,0.203500464958548,0,0,5.26655419972565,0,0,0,0,1.3296549385447,1.38704547347208,50,1.85881401461541
"509","Amasaki15","Amasaki15-NB","MDP-PC5.csv",275,374,16124,228,0.477430555555556,0.701191920313249,0.0226694144744818,0.499892508843591,0.0381742250455856,0.546719681908549,0.463409360008013,0,0,2.42468453002751,0,0,0,0,2.03216310347539,3.9576854997056,50,14.3216969370219
"510","Amasaki15","Amasaki15-NB","NETGENE-httpclient.csv",36,9,46,60,0.51063829787234,0.517823639774859,0.163636363636364,0.493056664006385,0.298013245033113,0.375,0.222376066434347,0,0,1.10664594527012,0,0,0,0,0.948083085236595,0.978284264401072,50,1.25833333333333
"511","Amasaki15","Amasaki15-NB","NETGENE-jackrabbit.csv",50,20,135,84,0.490196078431373,0.522445820433437,0.129032258064516,0.499960783288452,0.242214532871972,0.373134328358209,0.284131009030739,5,0.000831376191756059,0.299561126884617,0.032677290972892,0.0173010380622837,0.0480535438835002,0.0288335948462216,1.00551532834206,1.07225267271885,50,1.54051172707889
"512","Amasaki15","Amasaki15-NB","NETGENE-lucene.csv",43,346,345,166,0.1438127090301,0.291402306075547,0.500723589001447,0.499972535756108,0.432222222222222,0.205741626794258,-0.251433057303358,0,0,0.0317233052592371,0,0,0,0,0.441413395716694,0.442583836642749,50,0.476008905179517
"513","Amasaki15","Amasaki15-NB","NETGENE-rhino.csv",35,5,95,46,0.578512396694215,0.594015185350603,0.05,0.492728915311535,0.220994475138122,0.432098765432099,0.457908380499055,0,0,1.01618576907783,0,0,0,0,1.21082977302977,1.30944810852154,50,1.95524691358024
"514","Amasaki15","Amasaki15-NB","RELINK-Apache2.0.csv",31,9,87,67,0.449275362318841,0.468961919666145,0.09375,0.495515957180314,0.206185567010309,0.316326530612245,0.275066478122462,0,0,0.862158423500561,0,0,0,0,0.901598527884378,0.989640967278821,50,1.53418367346939
"515","Amasaki15","Amasaki15-NB","RELINK-openintents.csv",9,1,33,13,0.5625,0.575581395348837,0.0294117647058824,0.493084202863383,0.178571428571429,0.409090909090909,0.484159686658791,0,0,3.99676632786922,0,0,0,0,1.21815671586642,1.37864769032007,50,2.29090909090909
"516","Amasaki15","Amasaki15-NB","RELINK-zxing1.6.csv",29,45,236,89,0.302083333333333,0.38025391004806,0.160142348754448,0.498946218093826,0.18546365914787,0.245762711864407,0.100534168097514,0,0,4.06830383660251,0,0,0,0,0.718174065093503,0.80790391191402,50,1.32512597343106
"517","Amasaki15","Amasaki15-NB","AEEEM-eclipse.csv",121,120,671,85,0.541387024608501,0.694127051300136,0.151706700379267,0.599531365066613,0.24172517552658,0.587378640776699,0.412014046944455,0,0,0.715609160162469,0,0,0,0,1.39643167674518,1.54294787100875,60,2.4299440035451
"518","Amasaki15","Amasaki15-NB","AEEEM-equinox.csv",51,26,169,78,0.495145631067961,0.542997542997543,0.133333333333333,0.598269843678859,0.237654320987654,0.395348837209302,0.301332039895094,0,0,1.67090380159858,0,0,0,0,0.945896419604101,1.04847734800268,60,1.66354575656901
"519","Amasaki15","Amasaki15-NB","AEEEM-lucene.csv",29,148,479,35,0.240663900414938,0.568848666025103,0.236044657097289,0.598969720157411,0.256150506512301,0.453125,0.144170386803788,0,0,0.507553380375519,0,0,0,0,1.05979249669887,1.1568258388062,60,1.76897951977401
"520","Amasaki15","Amasaki15-NB","AEEEM-mylyn.csv",130,438,1179,115,0.31980319803198,0.614228607496017,0.270871985157699,0.599569512241996,0.305048335123523,0.530612244897959,0.19069355564,7,9.31288131155424e-05,1.1346543305248,0.0142658313924874,0.0037593984962406,0.0247722642887343,0.00965032709888854,1.17311911641637,1.24071824269121,60,1.73943661971831
"521","Amasaki15","Amasaki15-NB","AEEEM-pde.csv",128,400,888,81,0.347354138398915,0.648663455612117,0.31055900621118,0.599903369807828,0.352705410821643,0.61244019138756,0.218971841715901,1,1.88647387503699e-06,1.22227903940003,0.00174602703147053,0.000668002672010688,0.00282405139093037,0.00137348967052431,1.28581680925273,1.33142581031145,60,1.73640713353632
"522","Amasaki15","Amasaki15-NB","ALLJURECZKO-ant-1.3.csv",13,33,72,7,0.393939393939394,0.667379679144385,0.314285714285714,0.598583516804159,0.368,0.65,0.255203724413414,1,0.000219422265842595,0.604388952682404,0.0177138916151622,0.008,0.0274277832303244,0.0148129087569793,1.34494327432587,1.3849276006965,60,1.76630434782609
"523","Amasaki15","Amasaki15-NB","ALLJURECZKO-ant-1.4.csv",19,39,99,21,0.387755102040816,0.571558796718323,0.282608695652174,0.596051296245041,0.325842696629214,0.475,0.171336684251549,2,0.000501518134161802,0.491400786349707,0.0279355344982901,0.0112359550561798,0.0446351139404004,0.0223946005582105,1.03048724402479,1.07782386540292,60,1.45775862068965
"524","Amasaki15","Amasaki15-NB","ALLJURECZKO-ant-1.5.csv",19,67,194,13,0.322033898305085,0.660159398226919,0.256704980842912,0.597929853986927,0.293515358361775,0.59375,0.230860035448213,1,5.36762317920831e-05,0.371868838469215,0.0095700525991784,0.00341296928327645,0.0157271359150804,0.00732640647193992,1.33210654289261,1.4173042462744,60,2.02289244186046
"525","Amasaki15","Amasaki15-NB","ALLJURECZKO-ant-1.6.csv",62,46,213,30,0.62,0.74078644752342,0.177606177606178,0.597848930646557,0.307692307692308,0.673913043478261,0.472910617247405,0,0,0.756130308370294,0,0,0,0,1.4884204383988,1.57126636604641,60,2.19021739130435
"526","Amasaki15","Amasaki15-NB","ALLJURECZKO-ant-1.7.csv",102,137,442,64,0.503703703703704,0.680872913992298,0.236614853195164,0.599167038096744,0.320805369127517,0.614457831325301,0.336845284972719,1,8.06708495209782e-06,0.754620984556976,0.00367613008425375,0.00134228187919463,0.00600997828931288,0.00284026142319643,1.33581795823473,1.40151358845082,60,1.91536018551192
"527","Amasaki15","Amasaki15-NB","ALLJURECZKO-arc.csv",12,50,157,15,0.269662921348315,0.560464078536368,0.241545893719807,0.596739199795801,0.264957264957265,0.444444444444444,0.146887869429233,0,0,0.662613835318606,0,0,0,0,1.03155684773944,1.11773096371502,60,1.67741935483871
"528","Amasaki15","Amasaki15-NB","ALLJURECZKO-berek.csv",9,0,27,7,0.72,0.72,0,0.594399752475248,0.209302325581395,0.5625,0.668349591509255,0,0,0.321886189858982,0,0,0,0,1.39977241656542,1.59476314260974,60,2.6875
"529","Amasaki15","Amasaki15-NB","ALLJURECZKO-camel-1.0.csv",7,114,212,6,0.104477611940299,0.589122667725288,0.349693251533742,0.598707037157854,0.35693215339233,0.538461538461538,0.0756638749382183,6,0.00117675679633473,0.289569422462041,0.0420929370185801,0.0176991150442478,0.0664867589929124,0.0343038889389342,1.12691388922954,1.16480887296014,60,1.50858232676415
"530","Amasaki15","Amasaki15-NB","ALLJURECZKO-camel-1.2.csv",71,122,270,145,0.34718826405868,0.445027393444145,0.311224489795918,0.599016620916413,0.317434210526316,0.328703703703704,0.0179716976457,0,0,1.44428581458729,0,0,0,0,0.717340619760779,0.753803754518221,60,1.03550182306659
"531","Amasaki15","Amasaki15-NB","ALLJURECZKO-camel-1.4.csv",69,206,521,76,0.328571428571429,0.571944506316225,0.283356258596974,0.599245513866232,0.315366972477064,0.475862068965517,0.154255812043875,0,0,1.11446904894576,0,0,0,0,1.04057636664913,1.09463817105514,60,1.50891536050157
"532","Amasaki15","Amasaki15-NB","ALLJURECZKO-camel-1.6.csv",75,226,551,113,0.306748466257669,0.510617003268196,0.290862290862291,0.599195082039715,0.311917098445596,0.398936170212766,0.0923938123782891,0,0,0.942180995755491,0,0,0,0,0.875712516542737,0.922783250282137,60,1.27898140948611
"533","Amasaki15","Amasaki15-NB","ALLJURECZKO-ckjm.csv",2,1,4,3,0.5,0.533333333333333,0.2,0.575901974132063,0.3,0.4,0.218217890235992,0,0,2.63013948805129,0,0,0,0,0.913344213880469,0.96233233882004,60,1.33333333333333
"534","Amasaki15","Amasaki15-NB","ALLJURECZKO-e-learning.csv",4,17,42,1,0.307692307692308,0.753363228699552,0.288135593220339,0.587249244297884,0.328125,0.8,0.292564794242685,2,0.0035208848584776,1.60183357630602,0.0719591577356417,0.03125,0.112668315471283,0.0593370445714783,1.7479189631638,1.82246456684336,60,2.43809523809524
"535","Amasaki15","Amasaki15-NB","ALLJURECZKO-forrest-0.7.csv",4,7,17,1,0.5,0.751381215469613,0.291666666666667,0.581541582150101,0.379310344827586,0.8,0.395736963282108,0,0,1.80790167458227,0,0,0,0,1.66518893814651,1.70334357433049,60,2.10909090909091
"536","Amasaki15","Amasaki15-NB","ALLJURECZKO-ivy-1.1.csv",19,5,43,44,0.436781609195402,0.451256558961613,0.104166666666667,0.592481313205335,0.216216216216216,0.301587301587302,0.237584547410811,0,0,0.824557993453539,0,0,0,0,0.745859337057757,0.842619666830674,60,1.39484126984127
"537","Amasaki15","Amasaki15-NB","ALLJURECZKO-ivy-1.4.csv",10,48,177,6,0.27027027027027,0.696576151121606,0.213333333333333,0.596464595351348,0.240663900414938,0.625,0.239749335212196,3,0.00116196010533649,0.233681888852622,0.0528961306210572,0.012448132780083,0.0933441284620315,0.0340875359235086,1.49319967761435,1.64961351776579,60,2.59698275862069
"538","Amasaki15","Amasaki15-NB","ALLJURECZKO-ivy-2.0.csv",25,56,256,15,0.413223140495868,0.709534368070953,0.179487179487179,0.598035752942383,0.230113636363636,0.625,0.335923467086187,1,5.14327899993682e-05,0.402081583856404,0.0104726255853433,0.00284090909090909,0.0181043420797776,0.00717166577577122,1.50938950887531,1.68478801852732,60,2.71604938271605
"539","Amasaki15","Amasaki15-NB","ALLJURECZKO-jedit-3.2.csv",42,20,162,48,0.552631578947368,0.61231101511879,0.10989010989011,0.597945423368481,0.227941176470588,0.466666666666667,0.400172984657808,0,0,0.319244458995691,0,0,0,0,1.13009865218203,1.2640510541012,60,2.04731182795699
"540","Amasaki15","Amasaki15-NB","ALLJURECZKO-jedit-4.0.csv",38,25,206,37,0.550724637681159,0.646194485719003,0.108225108225108,0.598571852793105,0.205882352941176,0.506666666666667,0.423865276565144,0,0,0.283869059532253,0,0,0,0,1.25965322340306,1.44329340237051,60,2.46095238095239
"541","Amasaki15","Amasaki15-NB","ALLJURECZKO-jedit-4.1.csv",42,23,210,37,0.583333333333333,0.668789808917197,0.0987124463519313,0.598737972525427,0.208333333333333,0.531645569620253,0.463561293165248,0,0,0.31809731292083,0,0,0,0,1.31746864437104,1.50530469645066,60,2.55189873417722
"542","Amasaki15","Amasaki15-NB","ALLJURECZKO-jedit-4.2.csv",33,63,256,15,0.458333333333333,0.740565417488494,0.197492163009404,0.599309831676265,0.26158038147139,0.6875,0.375922849752496,0,0,0.259392414569538,0,0,0,0,1.59718391381477,1.73637856879175,60,2.62825520833333
"543","Amasaki15","Amasaki15-NB","ALLJURECZKO-jedit-4.3.csv",6,132,349,5,0.0805369127516779,0.62275092936803,0.274428274428274,0.598123174691025,0.280487804878049,0.545454545454545,0.0891947097011555,0,0,0.0639590961632685,0,0,0,0,1.24162924920895,1.33169956695811,60,1.94466403162055
"544","Amasaki15","Amasaki15-NB","ALLJURECZKO-kalkulator.csv",2,9,12,4,0.235294117647059,0.421052631578947,0.428571428571429,0.597961213326703,0.407407407407407,0.333333333333333,-0.080582296402538,4,0.0439803304049948,0.375451245030704,0.222507689190931,0.148148148148148,0.296867230233715,0.209714878835515,0.66310669829726,0.67534824801376,60,0.818181818181818
"545","Amasaki15","Amasaki15-NB","ALLJURECZKO-log4j-1.0.csv",21,27,74,13,0.51219512195122,0.670260944576235,0.267326732673267,0.598635667548378,0.355555555555556,0.617647058823529,0.31767660802926,0,0,1.51156466721579,0,0,0,0,1.29459807189246,1.33876807898935,60,1.73713235294117
"546","Amasaki15","Amasaki15-NB","ALLJURECZKO-log4j-1.1.csv",23,17,55,14,0.597402597402597,0.685451097263614,0.236111111111111,0.596599458320794,0.36697247706422,0.621621621621622,0.378746643116273,0,0,1.78416360091785,0,0,0,0,1.29024434771077,1.32851951387879,60,1.69391891891892
"547","Amasaki15","Amasaki15-NB","ALLJURECZKO-log4j-1.2.csv",64,8,8,125,0.490421455938697,0.403785488958991,0.5,0.596894556309078,0.351219512195122,0.338624338624339,-0.0906852928674338,0,0,2.17291580046086,0,0,0,0,0.714311389047464,0.739571289081065,60,0.964138741916521
"548","Amasaki15","Amasaki15-NB","ALLJURECZKO-lucene-2.0.csv",41,21,83,50,0.535947712418301,0.575949902682576,0.201923076923077,0.598565103960787,0.317948717948718,0.450549450549451,0.266356252608731,0,0,1.13458249978454,0,0,0,0,0.983180918342849,1.03278097297593,60,1.41705069124424
"549","Amasaki15","Amasaki15-NB","ALLJURECZKO-lucene-2.2.csv",52,17,86,92,0.488262910798122,0.504171364148816,0.16504854368932,0.598559091409605,0.279352226720648,0.361111111111111,0.215456696769712,0,0,0.940444391203782,0,0,0,0,0.822659655146476,0.883102810646937,60,1.2926731078905
"550","Amasaki15","Amasaki15-NB","ALLJURECZKO-lucene-2.4.csv",69,21,116,134,0.47098976109215,0.485076209811824,0.153284671532847,0.598148922311125,0.264705882352941,0.339901477832512,0.207475966447015,0,0,0.815484229167094,0,0,0,0,0.787853242504329,0.854213821755732,60,1.28407224958949
"551","Amasaki15","Amasaki15-NB","ALLJURECZKO-nieruchomosci.csv",6,2,15,4,0.666666666666667,0.714285714285714,0.117647058823529,0.572149768615902,0.296296296296296,0.6,0.510114416838275,0,0,2.20050289863531,0,0,0,0,1.38177838380939,1.45724735475525,60,2.025
"552","Amasaki15","Amasaki15-NB","ALLJURECZKO-pbeans1.csv",1,0,6,19,0.0952380952380952,0.0952380952380952,0,0.428930366116296,0.0384615384615385,0.05,0.109544511501033,0,0,0.418410041841004,0,0,0,0,0.213953213610586,0.38928106678077,60,1.3
"553","Amasaki15","Amasaki15-NB","ALLJURECZKO-pbeans2.csv",2,0,41,8,0.333333333333333,0.333333333333333,0,0.484694214876033,0.0392156862745098,0.2,0.409080601807896,0,0,0.269669298731124,0,0,0,0,0.763490056442094,1.45066177589773,60,5.1
"554","Amasaki15","Amasaki15-NB","ALLJURECZKO-pdftranslator.csv",4,0,18,11,0.421052631578947,0.421052631578947,0,0.55761316872428,0.121212121212121,0.266666666666667,0.406838102172486,0,0,0.864071927626196,0,0,0,0,0.785670983742079,1.02572087871565,60,2.20000000000001
"555","Amasaki15","Amasaki15-NB","ALLJURECZKO-poi-1.5.csv",69,19,77,72,0.602620087336245,0.607859962244723,0.197916666666667,0.599065454283034,0.371308016877637,0.48936170212766,0.296119743427642,0,0,1.52382320209514,0,0,0,0,1.0086048653872,1.0375897596123,60,1.31794003868472
"556","Amasaki15","Amasaki15-NB","ALLJURECZKO-poi-2.0.csv",17,90,187,20,0.236111111111111,0.546783625730994,0.324909747292419,0.597482049135461,0.340764331210191,0.459459459459459,0.0915264163136299,0,0,0.311426917333883,0,0,0,0,0.979400441257643,1.01825769702833,60,1.34832028289972
"557","Amasaki15","Amasaki15-NB","ALLJURECZKO-poi-2.5.csv",100,31,106,148,0.527704485488127,0.530159047714314,0.226277372262774,0.598867461225581,0.34025974025974,0.403225806451613,0.178805281116434,0,0,1.00420387276246,0,0,0,0,0.858724581321619,0.89325956987403,60,1.18505294262497
"558","Amasaki15","Amasaki15-NB","ALLJURECZKO-poi-3.0.csv",117,19,142,164,0.561151079136691,0.565688894942032,0.118012422360248,0.59909377005575,0.307692307692308,0.416370106761566,0.311080765088335,0,0,1.06186871270253,0,0,0,0,0.918342521966356,0.969781333797246,60,1.35320284697509
"559","Amasaki15","Amasaki15-NB","ALLJURECZKO-redaktor.csv",11,61,88,16,0.222222222222222,0.482191780821918,0.409395973154362,0.596221322537112,0.409090909090909,0.407407407407407,-0.00145757883301011,3,0.000775786713286713,0.18472464467614,0.0312791375291375,0.0170454545454545,0.0455128205128205,0.0278529480178798,0.810509202196106,0.824926499575577,60,0.995884773662551
"560","Amasaki15","Amasaki15-NB","ALLJURECZKO-serapion.csv",5,7,29,4,0.476190476190476,0.657596371882086,0.194444444444444,0.59447881960971,0.266666666666667,0.555555555555556,0.326637289959244,0,0,0.786326933851588,0,0,0,0,1.29027107360871,1.39532358709388,60,2.08333333333333
"561","Amasaki15","Amasaki15-NB","ALLJURECZKO-skarbonka.csv",4,8,28,5,0.380952380952381,0.565656565656566,0.222222222222222,0.58573424712223,0.266666666666667,0.444444444444444,0.201007563051842,1,0.00200501253132832,0.410624528365376,0.0562238930659983,0.0222222222222222,0.0902255639097744,0.0447773662839645,1.04280611917437,1.12456045372637,60,1.66666666666666
"562","Amasaki15","Amasaki15-NB","ALLJURECZKO-sklebagd.csv",5,0,8,7,0.588235294117647,0.588235294117647,0,0.599562591126849,0.25,0.416666666666667,0.471404520791032,0,0,0.649785331416181,0,0,0,0,0.980896925120033,1.07622106933998,60,1.66666666666667
"563","Amasaki15","Amasaki15-NB","ALLJURECZKO-synapse-1.0.csv",11,51,90,5,0.282051282051282,0.661985957873621,0.361702127659574,0.596924251891967,0.394904458598726,0.6875,0.201632318539199,0,0,0.814702536812995,0,0,0,0,1.38632808816327,1.41601245077988,60,1.74092741935484
"564","Amasaki15","Amasaki15-NB","ALLJURECZKO-synapse-1.1.csv",31,49,113,29,0.442857142857143,0.593628198610405,0.302469135802469,0.59850598080469,0.36036036036036,0.516666666666667,0.198133735258461,0,0,1.1059381297258,0,0,0,0,1.07766149354852,1.11251964839853,60,1.43375
"565","Amasaki15","Amasaki15-NB","ALLJURECZKO-synapse-1.2.csv",45,44,126,41,0.514285714285714,0.613437195715677,0.258823529411765,0.598299065420561,0.34765625,0.523255813953488,0.262261731687727,0,0,1.20030884087206,0,0,0,0,1.1063013345844,1.1473076242817,60,1.50509537496734
"566","Amasaki15","Amasaki15-NB","ALLJURECZKO-systemdata.csv",2,11,45,7,0.181818181818182,0.34816247582205,0.196428571428571,0.597046823392267,0.2,0.222222222222222,0.0222717701593687,0,0,0.322691013633969,0,0,0,0,0.557613971225515,0.643084870635168,60,1.11111111111111
"567","Amasaki15","Amasaki15-NB","ALLJURECZKO-szybkafucha.csv",5,4,7,9,0.434782608695652,0.457516339869281,0.363636363636364,0.577486910994764,0.36,0.357142857142857,-0.00671519136687817,0,0,4.70156892271672,0,0,0,0,0.761915399467058,0.783284703935382,60,0.992063492063492
"568","Amasaki15","Amasaki15-NB","ALLJURECZKO-termoproject.csv",5,0,29,8,0.555555555555556,0.555555555555556,0,0.568636970506129,0.119047619047619,0.384615384615385,0.549049452650034,0,0,0.786352193378741,0,0,0,0,1.11858078676729,1.47825293137255,60,3.23076923076924
"569","Amasaki15","Amasaki15-NB","ALLJURECZKO-tomcat.csv",47,153,628,30,0.339350180505415,0.693979756180713,0.195902688860435,0.598788056167144,0.233100233100233,0.61038961038961,0.280190732449214,1,9.33799499688137e-06,0.202712301460059,0.00458875043641269,0.00116550116550117,0.00801199970732421,0.00305581331185028,1.46747975242485,1.63380121368321,60,2.61857142857143
"570","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.4.csv",12,5,44,135,0.146341463414634,0.149659863945578,0.102040816326531,0.594473343259915,0.086734693877551,0.0816326530612245,-0.0313985542345249,3,0.00636035939330773,0.197364707603186,0.215424801405876,0.0153061224489796,0.415543480362771,0.079751861378326,0.239670258161535,0.3595019858143,60,0.941176470588236
"571","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.5.csv",13,5,67,129,0.1625,0.166698564593301,0.0694444444444444,0.598709094672663,0.0841121495327103,0.0915492957746479,0.0376299577331452,0,0,0.287668226812921,0,0,0,0,0.268150109714842,0.407960123308199,60,1.08841940532081
"572","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.6.csv",9,11,140,69,0.183673469387755,0.205228438797948,0.0728476821192053,0.597225145583386,0.0873362445414847,0.115384615384615,0.0714025644634326,0,0,0.172766434771509,0,0,0,0,0.337105238621675,0.505221248327589,60,1.32115384615384
"573","Amasaki15","Amasaki15-NB","ALLJURECZKO-workflow.csv",5,2,17,15,0.37037037037037,0.390804597701149,0.105263157894737,0.582545454545455,0.179487179487179,0.25,0.188515420880559,0,0,1.77294626003511,0,0,0,0,0.65613987862177,0.77314042768457,60,1.39285714285715
"574","Amasaki15","Amasaki15-NB","ALLJURECZKO-wspomaganiepi.csv",6,1,5,6,0.631578947368421,0.625,0.166666666666667,0.573966578715919,0.388888888888889,0.5,0.322329185610152,0,0,1.45566440267146,0,0,0,0,1.03857747465213,1.05831252139137,60,1.28571428571429
"575","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.4.csv",68,125,488,42,0.448844884488449,0.695943962082127,0.203915171288744,0.598841342052886,0.266943291839557,0.618181818181818,0.336348859703588,0,0,0.407583303833049,0,0,0,0,1.42802677243776,1.5461471854377,60,2.31577955723034
"576","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.5.csv",136,61,355,251,0.465753424657534,0.497832038399472,0.146634615384615,0.598848651840189,0.2453300124533,0.351421188630491,0.237812238853284,0,0,0.537705908983824,0,0,0,0,0.832575385980888,0.916841081584098,60,1.43244271304713
"577","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.6.csv",166,47,427,245,0.532051282051282,0.557728547767142,0.0991561181434599,0.598967301942745,0.240677966101695,0.403892944038929,0.355517172466806,0,0,0.530899828371819,0,0,0,0,0.962056143017654,1.06376707082814,60,1.67814673931668
"578","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.7.csv",227,0,11,671,0.403555555555556,0.403555555555556,0,0.599038629814143,0.24972497249725,0.252783964365256,0.0638526484616625,0,0,0.612365807866372,0,0,0,0,0.59565222560643,0.653568509776473,60,1.01224944320713
"579","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.0.csv",11,6,79,66,0.234042553191489,0.247648902821317,0.0705882352941176,0.594666990013007,0.104938271604938,0.142857142857143,0.117760015318588,0,0,0.189766439903161,0,0,0,0,0.408393563326736,0.57187102254796,60,1.36134453781513
"580","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.2.csv",11,41,328,60,0.178861788617886,0.263868065967016,0.111111111111111,0.596499930927952,0.118181818181818,0.154929577464789,0.04993234884762,1,9.47171870665158e-05,0.0955926018546709,0.0219741447909971,0.00227272727272727,0.041675562309267,0.00973227553383667,0.433562428753145,0.583517390775221,60,1.31094257854822
"581","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.3.csv",22,34,350,47,0.352,0.472421620958341,0.0885416666666667,0.599012537777911,0.123620309050773,0.318840579710145,0.251415922621269,0,0,0.151333470898062,0,0,0,0,0.88244142543311,1.17168459856753,60,2.57919254658384
"582","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.4.csv",85,4,147,352,0.32319391634981,0.324233853180061,0.0264900662251656,0.59833545828021,0.151360544217687,0.194508009153318,0.204804539829809,0,0,0.679137084383318,0,0,0,0,0.518898349478297,0.646336642911694,60,1.28506415036125
"583","Amasaki15","Amasaki15-NB","ALLJURECZKO-zuzel.csv",5,1,15,8,0.526315789473684,0.545454545454545,0.0625,0.578878025102281,0.206896551724138,0.384615384615385,0.395460937894279,0,0,0.59620234229527,0,0,0,0,0.978945860449614,1.1113644331802,60,1.85897435897436
"584","Amasaki15","Amasaki15-NB","MDP-CM1.csv",29,122,180,13,0.300518134715026,0.639784287290109,0.403973509933775,0.598708351680611,0.438953488372093,0.69047619047619,0.189012130823119,0,0,3.48997432032282,0,0,0,0,1.3308308426204,1.34688897174616,60,1.57300536108483
"585","Amasaki15","Amasaki15-NB","MDP-JM1.csv",959,2359,5475,800,0.377782154815836,0.612544318254136,0.301123308654583,0.599944927855491,0.345877202126551,0.54519613416714,0.198563343108781,0,0,4.98500612932239,0,0,0,0,1.15285129599895,1.19684002930259,60,1.57627080020053
"586","Amasaki15","Amasaki15-NB","MDP-KC1.csv",162,337,1434,163,0.393203883495146,0.617059254773213,0.190287972896669,0.599980412000914,0.238072519083969,0.498461538461538,0.261904893745133,0,0,7.7777389887866,0,0,0,0,1.1895705389784,1.3188897223531,60,2.09373824572222
"587","Amasaki15","Amasaki15-NB","MDP-KC3.csv",17,67,97,19,0.283333333333333,0.52515923566879,0.408536585365854,0.597576329870947,0.42,0.472222222222222,0.0495730948619798,0,0,4.540900508426,0,0,0,0,0.928131302508011,0.942594892294248,60,1.12433862433862
"588","Amasaki15","Amasaki15-NB","MDP-MC1.csv",51,1443,7766,17,0.0653008962868118,0.793920703344635,0.156694537952003,0.599874913369056,0.161043440767489,0.75,0.137686140204744,2,4.88322137761786e-07,1.59493256206347,0.00124033458571988,0.000215586935431713,0.00226508223600805,0.000698800499256967,1.97130216644877,2.41301150640574,60,4.65712851405624
